region,period,date,rowCount,meanRRP,minRRP,maxRRP,p05RRP,p25RRP,p50RRP,p75RRP,p90RRP,p95RRP,meanDemand,minDemand,maxDemand,negativeRRPCount,stdRRP,volatilityRRP,expectedRowCount,missingRowCount,coveragePct,qualityScore,hourCount,hourCoveragePct,peakHour,peakHourRRP,offPeakMeanRRP,hoursAboveP95
VIC,202307,2023-07-31,288,25.799896,-50.67,140.97,-33.972,-5.16,18.685,56.05,80.332,109.083,5015.467326,3768.83,6504.1,78,44.61839,191.64,6912,6624,4.166667,4.166667,24,100.0,07,116.518333,2.169444,1
VIC,202308,2023-08-01,287,209.399512,2.95,11041.0,8.95,54.97,89.08,140.985,287.558,297.969,5396.231742,3977.89,6892.1,0,761.853895,11038.05,6912,6625,4.152199,4.152199,24,100.0,18,2474.008333,57.603224,2
VIC,202308,2023-08-02,288,53.898229,-50.75,270.17,-43.65,-6.79,62.77,92.085,135.759,157.3705,5171.279688,3812.85,6873.73,85,66.91734,320.92,6912,6624,4.166667,4.166667,24,100.0,06,168.225,70.332685,2
VIC,202308,2023-08-03,288,-26.395,-59.87,44.94,-58.48,-54.755,-33.195,-2.97,8.95,19.442,4705.538403,3227.65,6297.17,220,28.595444,104.81,6912,6624,4.166667,4.166667,24,100.0,07,15.668333,-29.305648,0
VIC,202308,2023-08-04,288,-14.811979,-58.25,84.62,-56.79,-42.985,-13.22,7.715,24.274,49.299,5033.577049,3696.06,6222.77,182,32.100769,142.87,6912,6624,4.166667,4.166667,24,100.0,19,33.643333,-30.053519,0
VIC,202308,2023-08-05,288,40.72684,-50.01,172.51,-5.2965,8.95,29.85,73.795,98.631,113.3465,4729.35066,3781.46,6149.2,29,40.763513,222.52,6912,6624,4.166667,4.166667,24,100.0,17,130.1125,24.477963,1
VIC,202308,2023-08-06,288,62.785069,-28.19,317.29,1.154,33.1075,54.97,71.16,145.622,194.1685,4871.662222,3996.5,6568.21,13,61.579466,345.48,6912,6624,4.166667,4.166667,24,100.0,18,246.954167,49.992037,2
VIC,202308,2023-08-07,288,91.215035,11.62,406.47,49.2305,54.97,57.46,114.95,147.263,232.36,5510.48691,4223.3,7147.6,0,61.299379,394.85,6912,6624,4.166667,4.166667,24,100.0,17,289.243333,72.289352,1
VIC,202308,2023-08-08,288,104.487639,-3.76,721.32,5.6495,54.97,64.095,141.48,249.74,301.713,5560.907361,4028.71,7216.04,2,104.640785,725.08,6912,6624,4.166667,4.166667,24,100.0,17,359.978333,82.357037,2
VIC,202308,2023-08-09,288,0.580174,-56.79,267.4,-53.696,-29.9225,0.02,16.3475,45.244,76.276,5085.361354,3572.9,6832.43,137,44.919104,324.19,6912,6624,4.166667,4.166667,24,100.0,07,88.766667,-5.180278,1
VIC,202308,2023-08-10,288,54.95375,-51.8,291.56,-21.639,0.35,28.03,86.6375,177.684,207.29,5339.806632,3866.32,6974.83,50,73.231432,343.36,6912,6624,4.166667,4.166667,24,100.0,20,215.150833,17.017037,1
VIC,202308,2023-08-11,288,61.765174,-29.68,248.71,15.1975,51.8575,54.97,74.7825,101.37,121.274,5339.246493,4199.38,6710.22,6,36.574234,278.39,6912,6624,4.166667,4.166667,24,100.0,17,115.988333,62.695463,0
VIC,202308,2023-08-12,288,66.235347,-4.62,266.34,9.17,20.26,54.97,103.7425,132.762,139.276,5010.236424,4004.01,6419.05,2,47.505452,270.96,6912,6624,4.166667,4.166667,24,100.0,17,153.993333,42.502963,3
VIC,202308,2023-08-13,288,85.530799,-4.62,289.45,46.2245,54.97,59.91,109.31,145.925,206.753,4857.483438,3835.04,6702.11,1,52.19551,294.07,6912,6624,4.166667,4.166667,24,100.0,18,221.048333,71.731852,2
VIC,202308,2023-08-14,288,148.903437,54.97,449.97,58.5,79.03,112.225,192.8425,292.471,299.5,5799.381562,4401.63,7514.69,0,91.553141,395.0,6912,6624,4.166667,4.166667,24,100.0,18,344.499167,113.389167,3
VIC,202308,2023-08-15,288,238.171528,-56.0,14522.26,-46.47,56.4625,99.875,189.345,282.001,310.2015,5729.297222,4414.32,7475.74,23,975.436128,14578.26,6912,6624,4.166667,4.166667,24,100.0,18,3052.97,126.24537,2
VIC,202308,2023-08-16,288,89.649861,-60.0,299.5,-57.4315,20.86,91.275,127.19,256.179,277.873,5502.059201,3825.71,7254.41,57,99.813307,359.5,6912,6624,4.166667,4.166667,24,100.0,18,295.350833,118.977407,1
VIC,202308,2023-08-17,288,39.114931,-22.13,193.55,0.02,8.95,24.26,60.47,82.82,105.6305,5933.956354,4308.05,7517.33,9,37.382327,215.68,6912,6624,4.166667,4.166667,24,100.0,17,115.970833,13.480556,1
VIC,202308,2023-08-18,288,8.431701,-61.42,166.1,-58.3995,-19.0,0.18,32.3425,69.273,102.366,5550.260243,4030.42,7080.44,105,49.408017,227.52,6912,6624,4.166667,4.166667,24,100.0,18,123.0825,6.658611,2
VIC,202308,2023-08-19,288,8.357396,-56.79,104.37,-48.973,-4.4025,3.12,19.12,61.1,70.1755,4823.930312,3946.92,5924.44,97,33.692502,161.16,6912,6624,4.166667,4.166667,24,100.0,17,71.779167,2.795926,2
VIC,202308,2023-08-20,288,40.688611,-54.73,249.27,-46.421,3.19,8.95,83.96,129.696,181.772,4327.405,2916.24,5813.3,63,70.301789,304.0,6912,6624,4.166667,4.166667,24,100.0,18,214.885,31.141296,1
VIC,202308,2023-08-21,288,30.955278,-56.85,206.76,-56.0,8.905,19.12,63.1875,108.781,145.5435,4909.115521,3835.38,6447.43,56,56.569171,263.61,6912,6624,4.166667,4.166667,24,100.0,18,167.505,22.104167,1
VIC,202308,2023-08-22,288,79.062535,-6.78,265.42,0.2035,34.95,72.185,108.935,140.496,211.011,5476.171806,3715.59,6997.83,6,61.04286,272.2,6912,6624,4.166667,4.166667,24,100.0,18,227.165,41.521111,2
VIC,202308,2023-08-23,288,83.037292,-46.47,277.21,-4.62,52.7925,65.115,119.5,169.5,206.76,5180.972361,3882.64,6695.5,23,64.267468,323.68,6912,6624,4.166667,4.166667,24,100.0,18,243.0575,74.815556,2
VIC,202308,2023-08-24,288,53.049201,-56.85,240.19,-50.75,6.6975,60.905,95.33,122.973,155.073,4845.952986,3310.65,6371.05,68,66.358564,297.04,6912,6624,4.166667,4.166667,24,100.0,18,201.991667,74.965741,1
VIC,202308,2023-08-25,288,54.603854,-36.01,267.3,-20.0,8.95,34.875,97.6875,123.745,156.3425,4713.37316,3142.06,6176.39,23,56.042373,303.31,6912,6624,4.166667,4.166667,24,100.0,18,182.559167,45.420741,1
VIC,202308,2023-08-26,288,55.421215,-50.01,171.07,-19.0,12.065,63.165,82.86,102.283,119.5,4597.379687,3570.3,5840.76,29,43.12294,221.08,6912,6624,4.166667,4.166667,24,100.0,18,122.430833,77.36713,1
VIC,202308,2023-08-27,288,52.967222,-61.43,206.76,-48.7585,9.17,66.365,88.1375,106.143,134.029,4298.027049,2728.19,5756.51,62,56.492279,268.19,6912,6624,4.166667,4.166667,24,100.0,18,167.298333,76.790185,1
VIC,202308,2023-08-28,288,100.992361,-39.39,299.5,0.0585,61.1,95.34,137.44,188.155,269.711,4984.756319,3677.41,6495.21,11,70.928936,338.89,6912,6624,4.166667,4.166667,24,100.0,18,273.8325,109.477407,1
VIC,202308,2023-08-29,288,29.976944,-55.87,172.75,-27.029,8.95,20.72,54.665,72.245,98.277,5018.105694,3908.83,6267.56,45,38.188383,228.62,6912,6624,4.166667,4.166667,24,100.0,06,90.8775,47.596389,0
VIC,202308,2023-08-30,288,55.874757,-37.23,263.81,-6.9435,10.57,35.795,78.9475,141.0,163.837,5016.522257,3741.7,6607.81,18,56.073839,301.04,6912,6624,4.166667,4.166667,24,100.0,17,178.565,33.984167,1
VIC,202308,2023-08-31,288,45.157917,-48.93,193.33,0.02,9.0,25.035,78.415,96.391,118.1735,5172.492396,4021.27,6603.77,12,41.666537,242.26,6912,6624,4.166667,4.166667,24,100.0,06,115.341667,49.212593,0
VIC,202309,2023-09-01,287,96.04446,-20.0,285.0,10.982,61.1,67.52,147.795,204.862,247.244,5171.886411,4086.09,6656.61,3,70.17248,305.0,6912,6625,4.152199,4.152199,24,100.0,18,277.575833,90.54564,1
VIC,202309,2023-09-02,288,70.66625,-205.16,364.1,-56.0,0.19,72.85,114.5825,171.351,207.31,4494.84566,2571.31,5994.76,59,83.133608,569.26,6912,6624,4.166667,4.166667,24,100.0,18,213.483333,96.921204,1
VIC,202309,2023-09-03,288,-53.463125,-393.64,118.32,-384.481,-86.9325,2.375,19.19,61.1,61.971,3980.301875,2081.89,5352.01,110,132.868814,511.96,6912,6624,4.166667,4.166667,24,100.0,18,67.376667,24.044074,1
VIC,202309,2023-09-04,288,19.327361,-63.91,262.27,-58.5,-46.47,0.725,72.6475,116.252,142.525,4739.693958,3661.29,6324.29,131,75.273976,326.18,6912,6624,4.166667,4.166667,24,100.0,18,223.725833,3.077593,1
VIC,202309,2023-09-05,288,35.240035,-105.39,294.43,-56.79,-49.3525,9.0,86.6175,146.863,200.978,5143.918681,3883.05,6961.75,116,82.911191,399.82,6912,6624,4.166667,4.166667,24,100.0,18,238.751667,40.74037,1
VIC,202309,2023-09-06,288,-11.27566,-381.28,152.59,-112.8775,-58.25,6.975,19.19,61.1,75.8225,4705.464757,3216.73,6179.09,117,65.38822,533.87,6912,6624,4.166667,4.166667,24,100.0,18,99.935833,22.608981,1
VIC,202309,2023-09-07,288,-12.493021,-59.87,89.01,-58.25,-49.87,-0.14,8.95,19.19,27.917,4642.077049,3558.07,6070.97,144,33.629037,148.88,6912,6624,4.166667,4.166667,24,100.0,17,50.2825,-6.107315,1
VIC,202309,2023-09-08,288,32.269722,-316.34,377.22,-49.2605,4.96,23.82,56.5825,85.879,89.01,5685.516667,3959.66,7166.39,52,59.58385,693.56,6912,6624,4.166667,4.166667,24,100.0,13,187.101667,14.341852,1
VIC,202309,2023-09-09,288,25.222153,-63.8,247.54,-59.87,-32.285,8.95,89.01,91.576,143.5545,4625.853403,3507.41,6092.32,81,65.683316,311.34,6912,6624,4.166667,4.166667,24,100.0,18,183.670833,36.167778,1
VIC,202309,2023-09-10,288,47.057917,-50.01,201.43,-9.464,8.95,34.95,78.695,93.876,154.1805,4603.3375,3544.98,6209.08,25,50.536598,251.44,6912,6624,4.166667,4.166667,24,100.0,18,193.4325,48.650926,1
VIC,202309,2023-09-11,288,85.626667,-50.01,272.94,8.95,34.95,67.095,109.28,172.209,261.443,5018.924514,4047.46,6633.52,6,67.176654,322.95,6912,6624,4.166667,4.166667,24,100.0,18,266.314167,87.231759,1
VIC,202309,2023-09-12,288,44.482951,-194.8,191.76,-61.43,-50.135,88.69,89.01,127.955,145.4225,4444.688194,2965.68,5750.67,86,73.773816,386.56,6912,6624,4.166667,4.166667,24,100.0,18,150.555,91.657315,1
VIC,202309,2023-09-13,288,59.734201,-60.0,262.5,-56.0,9.51,75.205,89.01,154.043,166.315,4465.241146,3133.88,5858.25,53,67.772411,322.5,6912,6624,4.166667,4.166667,24,100.0,06,198.0475,91.485,1
VIC,202309,2023-09-14,288,-7.109687,-91.19,114.65,-58.63,-56.85,0.63,19.19,34.95,50.8835,4269.692396,2990.72,5578.91,114,39.416993,205.84,6912,6624,4.166667,4.166667,24,100.0,17,58.624167,13.095093,1
VIC,202309,2023-09-15,288,16.98059,-198.95,227.41,-58.721,-47.4275,34.83,59.7725,70.0,86.4165,4014.989931,2645.6,5261.47,93,56.707123,426.36,6912,6624,4.166667,4.166667,24,100.0,18,107.956667,38.39463,2
VIC,202309,2023-09-16,288,-18.314097,-110.24,57.82,-62.665,-58.5,0.23,8.95,26.395,38.525,3464.079132,1734.91,4669.62,141,38.436853,168.06,6912,6624,4.166667,4.166667,24,100.0,00,51.263333,16.62537,1
VIC,202309,2023-09-17,288,5.706042,-117.58,213.53,-59.87,-52.955,8.95,49.94,70.0,117.813,3576.881632,2110.36,5114.61,114,59.768048,331.11,6912,6624,4.166667,4.166667,24,100.0,18,141.786667,22.825,1
VIC,202309,2023-09-18,288,59.321181,-43.49,278.82,-3.8095,8.95,34.95,85.0,148.089,259.0875,4567.91191,3555.32,5909.28,18,71.947634,322.31,6912,6624,4.166667,4.166667,24,100.0,18,255.7875,31.811019,0
VIC,202309,2023-09-19,288,-8.393611,-61.42,121.3,-58.25,-50.51,0.185,8.95,41.569,76.9895,4210.850729,3224.5,5412.32,129,41.063359,182.72,6912,6624,4.166667,4.166667,24,100.0,00,77.07,11.050093,1
VIC,202309,2023-09-20,288,-14.512361,-152.81,127.53,-61.9565,-56.2475,-49.67,26.2025,70.0,85.3485,4526.278924,3446.25,5933.12,178,56.457233,280.34,6912,6624,4.166667,4.166667,24,100.0,17,106.886667,-31.558796,1
VIC,202309,2023-09-21,288,62.186771,-14.08,526.16,0.0835,8.95,30.705,70.0,200.19,270.81,4606.057813,3523.57,6311.03,8,86.391645,540.24,6912,6624,4.166667,4.166667,24,100.0,20,260.671667,35.32463,0
VIC,202309,2023-09-22,288,52.6525,-57.56,276.68,-4.62,20.26,60.605,70.0,84.671,115.8965,4586.680451,3153.38,5937.48,28,41.065965,334.24,6912,6624,4.166667,4.166667,24,100.0,17,140.398333,66.258056,2
VIC,202309,2023-09-23,288,17.762847,-425.44,142.68,-78.8735,-8.89,52.585,60.5625,70.0,110.0,3966.185312,2206.71,5308.75,77,92.490852,568.12,6912,6624,4.166667,4.166667,24,100.0,18,121.011667,55.844907,1
VIC,202309,2023-09-24,288,4.179028,-428.78,252.03,-91.19,-58.25,34.305,52.81,70.0,112.3075,3611.383646,1875.71,5069.26,116,85.25519,680.81,6912,6624,4.166667,4.166667,24,100.0,17,145.161667,38.585,2
VIC,202309,2023-09-25,288,34.474514,-58.46,203.55,-49.3695,6.3725,31.02,67.4525,87.95,135.457,4162.139444,2944.44,5557.56,54,52.841286,262.01,6912,6624,4.166667,4.166667,24,100.0,18,149.3775,42.811852,1
VIC,202309,2023-09-26,288,63.977674,-74.06,307.23,-50.01,21.815,65.08,79.54,133.252,165.3715,4230.507917,2911.91,5738.74,30,64.077264,381.29,6912,6624,4.166667,4.166667,24,100.0,17,215.425833,68.296944,2
VIC,202309,2023-09-27,288,37.527778,-64.71,131.56,-58.25,10.5175,58.3,70.0,79.445,109.062,4315.480278,3192.42,5738.41,66,51.642604,196.27,6912,6624,4.166667,4.166667,24,100.0,18,123.594167,63.531296,1
VIC,202309,2023-09-28,288,39.703507,-105.72,201.44,-59.87,0.2125,51.205,70.0,114.52,132.72,4204.050347,2544.43,5521.17,63,60.739249,307.16,6912,6624,4.166667,4.166667,24,100.0,18,125.919167,63.432778,0
VIC,202309,2023-09-29,288,21.064583,-100.85,175.04,-67.4395,-55.46,55.47,70.0,82.862,109.419,3684.018785,1827.38,4986.03,113,65.963904,275.89,6912,6624,4.166667,4.166667,24,100.0,17,122.0925,61.183796,1
VIC,202309,2023-09-30,288,-15.990937,-341.0,262.23,-105.0645,-59.87,-27.17,34.95,58.872,85.039,3454.463299,2073.52,4865.07,164,67.408059,603.23,6912,6624,4.166667,4.166667,24,100.0,17,121.911667,12.089074,2
VIC,202310,2023-10-01,287,-22.495714,-197.67,59.32,-92.15,-58.25,-43.92,41.075,51.76,53.848,3401.855401,1885.48,4947.38,198,51.302159,256.99,6912,6625,4.152199,4.152199,24,100.0,19,53.581667,-17.066987,0
VIC,202310,2023-10-02,288,8.366806,-103.08,82.82,-58.25,-45.485,34.945,39.6025,49.391,54.588,4083.613611,2689.9,5372.92,100,42.300788,185.9,6912,6624,4.166667,4.166667,24,100.0,18,57.7925,39.794074,1
VIC,202310,2023-10-03,288,66.663021,-38.34,281.0,6.5755,34.95,56.99,87.1875,135.459,156.016,4876.807049,3519.4,5813.49,11,54.563115,319.34,6912,6624,4.166667,4.166667,24,100.0,18,189.686667,32.365,2
VIC,202310,2023-10-04,288,52.404306,-22.16,178.89,-11.8175,22.715,56.99,68.49,99.517,106.943,5029.03125,3879.81,6112.97,39,37.602876,201.05,6912,6624,4.166667,4.166667,24,100.0,07,110.173333,63.571667,2
VIC,202310,2023-10-05,288,23.003924,-56.79,133.2,-53.06,-11.23,36.07,56.99,56.99,59.038,4845.807708,3835.95,6078.85,80,42.028854,189.99,6912,6624,4.166667,4.166667,24,100.0,18,82.955,46.124537,2
VIC,202310,2023-10-06,288,32.674583,-46.66,114.68,-28.71,9.5675,49.71,55.5275,58.353,66.4425,4564.434236,3237.41,5879.19,47,33.043667,161.34,6912,6624,4.166667,4.166667,24,100.0,18,79.616667,52.323981,1
VIC,202310,2023-10-07,288,31.52809,-22.27,105.27,-18.717,9.645,34.95,52.805,56.99,73.193,4283.185799,2964.89,5464.82,33,26.753157,127.54,6912,6624,4.166667,4.166667,24,100.0,18,75.8575,43.469167,1
VIC,202310,2023-10-08,288,32.92375,-50.01,133.84,-20.429,4.19,38.6,53.14,62.873,96.383,3867.226007,2141.07,5403.18,45,35.357217,183.85,6912,6624,4.166667,4.166667,24,100.0,18,108.828333,46.935185,1
VIC,202310,2023-10-09,288,41.885451,-48.08,140.0,-20.399,19.12,49.025,56.9925,87.397,124.173,4496.873438,2877.38,6029.26,32,39.449499,188.08,6912,6624,4.166667,4.166667,24,100.0,18,119.5375,52.866481,0
VIC,202310,2023-10-10,288,56.609028,8.19,159.72,19.12,34.94,56.095,63.5725,97.781,132.72,4481.577083,2977.2,5847.11,0,30.686366,151.53,6912,6624,4.166667,4.166667,24,100.0,18,135.84,56.471389,1
VIC,202310,2023-10-11,288,1.59309,-59.87,115.67,-58.25,-53.78,8.95,42.6,53.661,56.99,4028.554861,2339.78,5636.51,101,43.607166,175.54,6912,6624,4.166667,4.166667,24,100.0,05,63.0625,41.031944,1
VIC,202310,2023-10-12,288,11.363437,-46.66,56.86,-40.513,0.035,10.095,26.4975,40.38,43.0575,4652.936181,3492.74,5749.35,55,22.688618,103.52,6912,6624,4.166667,4.166667,24,100.0,19,43.131667,15.134907,1
VIC,202310,2023-10-13,288,4.501111,-53.78,80.38,-47.6725,-5.4625,8.95,19.12,40.366,48.743,4645.148889,3665.93,5714.32,79,28.362093,134.16,6912,6624,4.166667,4.166667,24,100.0,18,58.315833,10.493704,1
VIC,202310,2023-10-14,288,-12.559028,-158.47,53.77,-78.484,-54.595,0.02,24.8825,42.972,50.0535,3894.368229,2528.47,5062.97,133,43.854668,212.24,6912,6624,4.166667,4.166667,24,100.0,23,51.445833,14.014722,1
VIC,202310,2023-10-15,288,21.050139,-52.11,192.32,-47.9935,-6.07,19.12,48.43,60.289,101.323,4144.628646,3158.53,5463.16,74,47.211066,244.43,6912,6624,4.166667,4.166667,24,100.0,18,129.1725,33.871944,1
VIC,202310,2023-10-16,288,-5.814583,-82.79,102.87,-58.25,-46.66,-0.44,21.0675,52.969,68.9325,4383.307222,3089.95,5971.12,149,44.654676,185.66,6912,6624,4.166667,4.166667,24,100.0,18,78.095,1.353611,1
VIC,202310,2023-10-17,288,37.854549,-40.53,159.72,-8.19,10.5875,46.205,50.63,82.835,109.534,4411.003576,2844.85,5981.55,21,32.532839,200.25,6912,6624,4.166667,4.166667,24,100.0,18,106.575833,45.192315,0
VIC,202310,2023-10-18,288,61.222465,-18.57,269.78,0.591,19.1725,50.0,72.9475,140.384,219.265,4140.635868,2465.1,5810.43,3,61.923707,288.35,6912,6624,4.166667,4.166667,24,100.0,18,247.155833,57.732222,1
VIC,202310,2023-10-19,288,59.202222,0.19,299.5,8.6115,19.19,49.69,74.41,120.0,183.9325,4136.895,2699.93,5582.34,0,61.263399,299.31,6912,6624,4.166667,4.166667,24,100.0,18,262.445,55.973241,1
VIC,202310,2023-10-20,288,30.720694,-46.66,144.83,-22.344,2.01,46.4,50.1825,59.619,71.1965,4238.107847,3043.67,5517.76,57,32.476573,191.49,6912,6624,4.166667,4.166667,24,100.0,17,88.853333,47.263333,1
VIC,202310,2023-10-21,288,-3.760486,-59.87,56.04,-52.21,-18.9925,8.945,9.0,19.623,33.67,3749.510903,2716.23,4579.04,90,27.659307,115.91,6912,6624,4.166667,4.166667,24,100.0,00,31.696667,13.166111,0
VIC,202310,2023-10-22,288,-7.601111,-59.87,81.89,-53.562,-43.6725,-16.505,32.385,47.296,48.978,4098.743889,3221.86,5274.55,175,36.735607,141.76,6912,6624,4.166667,4.166667,24,100.0,19,50.373333,0.403519,1
VIC,202310,2023-10-23,288,34.982743,-50.01,199.11,-21.313,9.0,39.84,52.3125,82.771,97.5345,4500.718056,3536.18,5733.94,21,35.816036,249.12,6912,6624,4.166667,4.166667,24,100.0,18,108.601667,42.096574,1
VIC,202310,2023-10-24,288,-21.846215,-104.14,54.75,-59.87,-56.85,-18.99,8.95,19.19,40.6165,4091.808403,2885.81,5178.28,159,35.334934,158.89,6912,6624,4.166667,4.166667,24,100.0,20,42.41,4.252685,1
VIC,202310,2023-10-25,288,4.537986,-115.97,102.61,-59.87,-50.65,19.12,50.0,51.629,58.36,4466.866597,3404.59,6016.18,110,48.389203,218.58,6912,6624,4.166667,4.166667,24,100.0,19,75.245,36.406296,2
VIC,202310,2023-10-26,288,10.944583,-79.09,159.72,-59.2515,-50.01,24.105,50.0,58.26,74.8915,4666.27934,3433.11,6008.33,107,50.721291,238.81,6912,6624,4.166667,4.166667,24,100.0,19,72.486667,45.795093,0
VIC,202310,2023-10-27,288,21.798507,-187.06,160.28,-59.87,-25.5375,50.0,58.5825,88.852,105.331,4107.13816,2519.71,5399.78,90,58.678606,347.34,6912,6624,4.166667,4.166667,24,100.0,18,121.035833,53.375093,1
VIC,202310,2023-10-28,288,-15.168507,-173.0,159.72,-113.0285,-65.26,-19.0,49.31,59.157,82.82,3680.393507,2329.45,4710.96,161,65.50323,332.72,6912,6624,4.166667,4.166667,24,100.0,23,127.043333,26.254352,1
VIC,202310,2023-10-29,288,-22.870382,-428.19,277.81,-416.272,-81.675,50.04,61.7475,124.726,163.7875,3537.738021,1752.33,4877.79,129,159.916089,706.0,6912,6624,4.166667,4.166667,24,100.0,18,183.266667,69.349074,1
VIC,202310,2023-10-30,288,-8.90434,-129.42,68.29,-59.87,-56.85,-19.0,48.4925,56.742,59.227,4152.273333,3027.12,5312.43,157,47.355371,197.71,6912,6624,4.166667,4.166667,24,100.0,01,60.941667,37.656759,1
VIC,202310,2023-10-31,288,7.746285,-210.88,191.87,-69.0905,-53.19,-18.99,68.4975,112.178,125.5965,4253.383681,3217.91,5571.2,157,74.533446,402.75,6912,6624,4.166667,4.166667,24,100.0,19,131.481667,24.848796,2
VIC,202311,2023-11-01,287,48.879861,-45.0,287.94,-7.665,8.95,53.84,64.185,90.312,121.982,4624.038084,3920.15,5655.93,21,52.799466,332.94,6912,6625,4.152199,4.152199,24,100.0,18,203.844167,60.607332,1
VIC,202311,2023-11-02,288,59.496319,-41.04,271.99,-20.0,9.0,57.42,80.0,141.894,160.6195,4497.729167,3119.23,5646.58,42,56.454731,313.03,6912,6624,4.166667,4.166667,24,100.0,18,172.406667,79.414537,1
VIC,202311,2023-11-03,288,13.660208,-408.27,92.44,-59.303,-40.3575,47.335,52.7575,61.533,71.724,4481.700799,3180.87,5578.67,88,67.241186,500.71,6912,6624,4.166667,4.166667,24,100.0,05,66.980833,53.600648,0
VIC,202311,2023-11-04,288,-34.319444,-412.02,62.9,-173.8485,-58.4525,0.02,19.12,34.967,45.3765,3596.4025,2150.4,4528.38,136,82.36921,474.92,6912,6624,4.166667,4.166667,24,100.0,00,47.595833,18.744907,1
VIC,202311,2023-11-05,288,-35.511007,-386.66,98.1,-348.1,-59.87,8.95,49.325,53.866,69.308,3400.971667,1775.41,4728.19,126,110.324339,484.76,6912,6624,4.166667,4.166667,24,100.0,18,81.6375,14.680926,1
VIC,202311,2023-11-06,288,11.464792,-199.87,157.38,-59.706,-50.1,19.19,52.1775,73.641,103.1945,4063.759167,2850.56,5558.95,96,57.399705,357.25,6912,6624,4.166667,4.166667,24,100.0,18,122.605833,30.017778,1
VIC,202311,2023-11-07,288,27.668611,-60.0,124.1,-52.67,8.95,36.0,58.3325,79.916,95.026,4064.324132,2721.86,5650.29,69,45.323437,184.1,6912,6624,4.166667,4.166667,24,100.0,18,98.9725,39.728519,1
VIC,202311,2023-11-08,288,45.617153,-54.25,299.5,-50.01,5.2075,19.19,85.0,165.442,203.8795,4454.424583,3565.83,5507.92,62,75.651917,353.75,6912,6624,4.166667,4.166667,24,100.0,23,195.508333,59.27963,0
VIC,202311,2023-11-09,288,95.017951,-92.27,299.5,0.02,53.64,97.765,110.6575,163.345,275.678,4498.62191,3197.87,5557.18,13,73.248999,391.77,6912,6624,4.166667,4.166667,24,100.0,18,296.503333,110.902593,1
VIC,202311,2023-11-10,288,62.396146,-54.25,314.85,-48.856,8.95,51.175,99.4975,131.06,299.8055,4731.560139,3513.08,6812.28,51,84.591897,369.1,6912,6624,4.166667,4.166667,24,100.0,18,303.916667,71.33463,1
VIC,202311,2023-11-11,288,-8.160729,-375.7,159.72,-84.889,-53.38,-5.275,36.44,69.93,81.2905,3874.553681,2533.15,4711.27,145,62.196529,535.42,6912,6624,4.166667,4.166667,24,100.0,19,77.335,25.666852,0
VIC,202311,2023-11-12,288,-4.121458,-959.72,165.28,-90.7735,-52.68,-0.05,63.2,77.608,93.536,3352.923472,1724.66,4802.92,144,89.465399,1125.0,6912,6624,4.166667,4.166667,24,100.0,23,93.035833,58.361667,0
VIC,202311,2023-11-13,288,49.332188,-91.19,299.5,-50.01,-11.4925,76.365,105.54,128.874,138.5685,3918.855625,2473.34,5133.86,84,72.519865,390.69,6912,6624,4.166667,4.166667,24,100.0,18,182.940833,85.983704,1
VIC,202311,2023-11-14,288,109.406944,-51.72,269.48,12.295,85.2475,109.81,126.0,172.864,225.0955,4665.100208,3759.7,5481.14,2,53.000106,321.2,6912,6624,4.166667,4.166667,24,100.0,19,188.159167,117.687037,0
VIC,202311,2023-11-15,288,70.889306,-374.25,299.5,-60.9375,8.0525,110.0,132.72,175.897,212.4185,4138.18066,2720.06,5291.07,70,95.944157,673.75,6912,6624,4.166667,4.166667,24,100.0,19,183.509167,126.532685,0
VIC,202311,2023-11-16,288,42.381771,-98.98,299.5,-58.25,-51.6375,74.275,109.7675,134.175,197.422,4205.693125,3127.28,5353.63,121,88.761309,398.48,6912,6624,4.166667,4.166667,24,100.0,23,199.910833,112.746759,1
VIC,202311,2023-11-17,288,37.85066,-110.24,267.54,-58.25,-34.3,56.97,85.145,110.021,142.0555,4236.986215,3185.14,5194.38,88,69.481175,377.78,6912,6624,4.166667,4.166667,24,100.0,00,159.810833,96.1175,1
VIC,202311,2023-11-18,288,34.856563,-230.92,259.64,-91.141,-49.6275,68.87,96.8725,110.0,122.002,3617.728715,1971.82,4788.21,96,84.435225,490.56,6912,6624,4.166667,4.166667,24,100.0,18,165.8175,82.218519,1
VIC,202311,2023-11-19,288,27.072361,-373.05,228.77,-121.939,-46.46,51.605,106.7625,110.0,111.5965,3674.226076,2044.57,4916.1,98,96.333154,601.82,6912,6624,4.166667,4.166667,24,100.0,18,128.895833,90.611852,1
VIC,202311,2023-11-20,288,95.160451,-16.9,281.01,9.0,64.3775,104.625,115.525,160.067,167.049,4431.516319,3670.84,5293.2,2,52.247717,297.91,6912,6624,4.166667,4.166667,24,100.0,07,179.006667,111.075,1
VIC,202311,2023-11-21,288,59.062118,-59.87,166.19,-10.216,9.0,59.635,110.0,117.414,120.0,4413.671354,3585.7,5211.2,22,50.666968,226.06,6912,6624,4.166667,4.166667,24,100.0,05,123.4425,111.471204,2
VIC,202311,2023-11-22,288,14.92059,-130.43,160.95,-58.25,-54.25,19.12,67.7275,93.427,107.742,3924.202951,2650.41,5216.0,115,62.314662,291.38,6912,6624,4.166667,4.166667,24,100.0,19,109.490833,51.284167,2
