REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
QLD1,2026/01/01 21:00:00,7408.78,54.73,TRADE
QLD1,2026/01/01 21:05:00,7392.52,60,TRADE
QLD1,2026/01/01 21:10:00,7402.41,54.75,TRADE
QLD1,2026/01/01 21:15:00,7363.86,54.75,TRADE
QLD1,2026/01/01 21:20:00,7355.3,54.75,TRADE
QLD1,2026/01/01 21:25:00,7324.71,54.75,TRADE
QLD1,2026/01/01 21:30:00,7330.93,60,TRADE
QLD1,2026/01/01 21:35:00,7180.71,54.75,TRADE
QLD1,2026/01/01 21:40:00,7195.63,55,TRADE
QLD1,2026/01/01 21:45:00,7128.76,54.75,TRADE
QLD1,2026/01/01 21:50:00,7098.47,54.96,TRADE
QLD1,2026/01/01 21:55:00,7005.43,54.73,TRADE
QLD1,2026/01/01 22:00:00,6960.4,47.76,TRADE
QLD1,2026/01/01 22:05:00,6952.75,62.71,TRADE
QLD1,2026/01/01 22:10:00,6864.79,62.21,TRADE
QLD1,2026/01/01 22:15:00,6808.85,54.73,TRADE
QLD1,2026/01/01 22:20:00,6804.31,54.75,TRADE
QLD1,2026/01/01 22:25:00,6781.71,62.45,TRADE
QLD1,2026/01/01 22:30:00,6679.59,54.73,TRADE
QLD1,2026/01/01 22:35:00,6716.31,62.74,TRADE
QLD1,2026/01/01 22:40:00,6706.42,60,TRADE
QLD1,2026/01/01 22:45:00,6659.19,60,TRADE
QLD1,2026/01/01 22:50:00,6664.85,54.75,TRADE
QLD1,2026/01/01 22:55:00,6609.49,44.53,TRADE
QLD1,2026/01/01 23:00:00,6633.25,54.73,TRADE
QLD1,2026/01/01 23:05:00,6598.87,44.51,TRADE
QLD1,2026/01/01 23:10:00,6555.64,60,TRADE
QLD1,2026/01/01 23:15:00,6505.5,60.99,TRADE
QLD1,2026/01/01 23:20:00,6499.09,60.62,TRADE
QLD1,2026/01/01 23:25:00,6451.03,58.42,TRADE
QLD1,2026/01/01 23:30:00,6411.69,48.22,TRADE
QLD1,2026/01/01 23:35:00,6423.99,48.22,TRADE
QLD1,2026/01/01 23:40:00,6449.1,60.52,TRADE
QLD1,2026/01/01 23:45:00,6458.34,60.19,TRADE
QLD1,2026/01/01 23:50:00,6344.84,59.73,TRADE
QLD1,2026/01/01 23:55:00,6327.55,59.35,TRADE
QLD1,2026/01/02 00:00:00,6369.84,60,TRADE
QLD1,2026/01/02 00:05:00,6300.94,48.22,TRADE
QLD1,2026/01/02 00:10:00,6249.12,58.55,TRADE
QLD1,2026/01/02 00:15:00,6227.07,58.80,TRADE
QLD1,2026/01/02 00:20:00,6206.38,54.75,TRADE
QLD1,2026/01/02 00:25:00,6177.64,41.83,TRADE
QLD1,2026/01/02 00:30:00,6127.79,41.55,TRADE
QLD1,2026/01/02 00:35:00,6062.13,41.01,TRADE
QLD1,2026/01/02 00:40:00,6019.11,40.74,TRADE
QLD1,2026/01/02 00:45:00,6023.77,40.73,TRADE
QLD1,2026/01/02 00:50:00,6104.94,57.97,TRADE
QLD1,2026/01/02 00:55:00,6059.92,54.75,TRADE
QLD1,2026/01/02 01:00:00,6014.51,40.94,TRADE
QLD1,2026/01/02 01:05:00,5996.32,56.27,TRADE
QLD1,2026/01/02 01:10:00,6019.13,54.75,TRADE
QLD1,2026/01/02 01:15:00,5966.89,40.90,TRADE
QLD1,2026/01/02 01:20:00,5942.9,40.90,TRADE
QLD1,2026/01/02 01:25:00,5971.58,57.15,TRADE
QLD1,2026/01/02 01:30:00,5949.81,40.89,TRADE
QLD1,2026/01/02 01:35:00,5926.44,40.87,TRADE
QLD1,2026/01/02 01:40:00,5906.22,36.26,TRADE
QLD1,2026/01/02 01:45:00,5906.48,36.25,TRADE
QLD1,2026/01/02 01:50:00,5849.09,35.46,TRADE
QLD1,2026/01/02 01:55:00,5921.89,36.52,TRADE
QLD1,2026/01/02 02:00:00,5888.29,36.68,TRADE
QLD1,2026/01/02 02:05:00,5808.36,35.73,TRADE
QLD1,2026/01/02 02:10:00,5862.48,36.21,TRADE
QLD1,2026/01/02 02:15:00,5846.17,36.20,TRADE
QLD1,2026/01/02 02:20:00,5853.55,54.75,TRADE
QLD1,2026/01/02 02:25:00,5860.88,35.98,TRADE
QLD1,2026/01/02 02:30:00,5872.87,54.75,TRADE
QLD1,2026/01/02 02:35:00,5861.45,54.75,TRADE
QLD1,2026/01/02 02:40:00,5857.69,54.75,TRADE
QLD1,2026/01/02 02:45:00,5892.18,54.75,TRADE
QLD1,2026/01/02 02:50:00,5884.45,54.75,TRADE
QLD1,2026/01/02 02:55:00,5796.14,35.06,TRADE
QLD1,2026/01/02 03:00:00,5777.71,35.05,TRADE
QLD1,2026/01/02 03:05:00,5763.07,35,TRADE
QLD1,2026/01/02 03:10:00,5771.59,35,TRADE
QLD1,2026/01/02 03:15:00,5775.61,35.06,TRADE
QLD1,2026/01/02 03:20:00,5808.79,55.21,TRADE
QLD1,2026/01/02 03:25:00,5810.5,36.25,TRADE
QLD1,2026/01/02 03:30:00,5821.66,35.08,TRADE
QLD1,2026/01/02 03:35:00,5787.38,35,TRADE
QLD1,2026/01/02 03:40:00,5816.57,36.25,TRADE
QLD1,2026/01/02 03:45:00,5820.51,54.75,TRADE
QLD1,2026/01/02 03:50:00,5804.59,35.29,TRADE
QLD1,2026/01/02 03:55:00,5801.91,36.25,TRADE
QLD1,2026/01/02 04:00:00,5814.6,35.64,TRADE
QLD1,2026/01/02 04:05:00,5802.16,54.73,TRADE
QLD1,2026/01/02 04:10:00,5771.11,36.25,TRADE
QLD1,2026/01/02 04:15:00,5829.54,53.04,TRADE
QLD1,2026/01/02 04:20:00,5783.08,40.53,TRADE
QLD1,2026/01/02 04:25:00,5826.2,54.96,TRADE
QLD1,2026/01/02 04:30:00,5820.22,54.75,TRADE
QLD1,2026/01/02 04:35:00,5869.39,56.98,TRADE
QLD1,2026/01/02 04:40:00,5873.73,54.75,TRADE
QLD1,2026/01/02 04:45:00,5870.28,56.66,TRADE
